2022-12-01; 253.87; 254.69
2022-12-02; 249.82; 255.02
2022-12-05; 252.01; 250.2
2022-12-06; 250.82; 245.12
2022-12-07; 244.83; 244.37
2022-12-08; 244.84; 247.4
2022-12-09; 244.695; 245.42
2022-12-12; 247.445; 252.51
2022-12-13; 261.69; 256.92
2022-12-14; 257.13; 257.22
2022-12-15; 253.72; 249.01
2022-12-16; 248.55; 244.69
2022-12-19; 244.86; 240.45
2022-12-20; 239.4; 241.8
2022-12-21; 241.69; 244.43
2022-12-22; 241.255; 238.19
2022-12-23; 236.11; 238.73
2022-12-27; 238.7; 236.96
2022-12-28; 236.89; 234.53
2022-12-29; 235.65; 241.01
2022-12-30; 238.21; 239.82
2023-01-03; 243.08; 239.58
2023-01-04; 232.275; 229.1
2023-01-05; 227.2; 222.31
2023-01-06; 223; 224.93
2023-01-09; 226.45; 227.12
2023-01-10; 227.755; 228.85
2023-01-11; 231.29; 235.77
2023-01-12; 235.26; 238.51
2023-01-13; 237.002; 239.23
2023-01-17; 237.97; 240.35
2023-01-18; 241.565; 235.81
2023-01-19; 233.78; 231.93
2023-01-20; 234.855; 240.22
2023-01-23; 241.1; 242.58
2023-01-24; 242.5; 242.04
2023-01-25; 234.48; 240.61
2023-01-26; 243.65; 248
2023-01-27; 248.99; 248.16
2023-01-30; 244.51; 242.71
2023-01-31; 243.45; 247.81
2023-02-01; 248; 252.75
